URUNID;MIKTAR;FIRMAID;SEHIR;URUNTIPIID;SIPARISTARIHI;GELDIGITARIHI;TEDARIKSURESI
KANA013;3750;1148;;1;23 Haziran 2020 Salı;27 Haziran 2020 Cumartesi;4
KANA013;5000;1148;;1;1 Temmuz 2020 Çarşamba;4 Temmuz 2020 Cumartesi;3
KANA013;5000;1148;;1;6 Temmuz 2020 Pazartesi;7 Temmuz 2020 Salı;1
KANA013;2500;1148;;1;16 Temmuz 2020 Perşembe;17 Temmuz 2020 Cuma;1
KANA013;2500;1148;;1;16 Temmuz 2020 Perşembe;18 Temmuz 2020 Cumartesi;2
KANA013;2500;1148;;1;13 Temmuz 2020 Pazartesi;21 Temmuz 2020 Salı;8
KANA013;2500;1148;;1;13 Temmuz 2020 Pazartesi;23 Temmuz 2020 Perşembe;10
KANA013;2500;349;;1;25 Temmuz 2020 Cumartesi;28 Temmuz 2020 Salı;3
KANA013;2500;349;;1;6 Ağustos 2020 Perşembe;12 Ağustos 2020 Çarşamba;6
KANA013;3750;349;;1;6 Ağustos 2020 Perşembe;18 Ağustos 2020 Salı;12
KANA013;1250;349;;1;6 Ağustos 2020 Perşembe;19 Ağustos 2020 Çarşamba;13
KANA013;5000;349;;1;6 Ağustos 2020 Perşembe;24 Ağustos 2020 Pazartesi;18
KANA013;5000;349;;1;24 Ağustos 2020 Pazartesi;1 Eylül 2020 Salı;8
KANA013;5000;349;;1;4 Eylül 2020 Cuma;10 Eylül 2020 Perşembe;6
KANA013;5000;349;;1;4 Eylül 2020 Cuma;15 Eylül 2020 Salı;11
KANA013;5000;349;;1;4 Eylül 2020 Cuma;18 Eylül 2020 Cuma;14
KANA013;5000;349;;1;24 Eylül 2020 Perşembe;25 Eylül 2020 Cuma;1
KANA013;5000;349;;1;24 Eylül 2020 Perşembe;2 Ekim 2020 Cuma;8
KANA013;5000;349;;1;2 Ekim 2020 Cuma;7 Ekim 2020 Çarşamba;5
KANA013;5000;349;;1;2 Ekim 2020 Cuma;13 Ekim 2020 Salı;11
KANA013;5000;349;;1;2 Ekim 2020 Cuma;23 Ekim 2020 Cuma;21
KANA013;5000;349;;1;4 Kasım 2020 Çarşamba;9 Kasım 2020 Pazartesi;5
KANA013;5000;349;;1;4 Kasım 2020 Çarşamba;16 Kasım 2020 Pazartesi;12
KANA013;5000;349;;1;4 Kasım 2020 Çarşamba;20 Kasım 2020 Cuma;16
KANA013;2500;349;;1;2 Ekim 2020 Cuma;28 Kasım 2020 Cumartesi;57
KANA013;2500;349;;1;2 Ekim 2020 Cuma;4 Aralık 2020 Cuma;63
KANA013;5000;349;;1;7 Aralık 2020 Pazartesi;10 Aralık 2020 Perşembe;3
KANA013;5000;349;;1;7 Aralık 2020 Pazartesi;14 Aralık 2020 Pazartesi;7
KANA013;5000;349;;1;16 Aralık 2020 Çarşamba;17 Aralık 2020 Perşembe;1
KANA013;5000;349;;1;16 Aralık 2020 Çarşamba;25 Aralık 2020 Cuma;9
KANA013;2500;349;;1;2 Ekim 2020 Cuma;29 Aralık 2020 Salı;88
KANA013;5000;349;;1;4 Ocak 2021 Pazartesi;6 Ocak 2021 Çarşamba;2
KANA013;5000;349;;1;4 Ocak 2021 Pazartesi;11 Ocak 2021 Pazartesi;7
KANA013;5000;349;;1;11 Ocak 2021 Pazartesi;14 Ocak 2021 Perşembe;3
KANA013;5000;349;;1;11 Ocak 2021 Pazartesi;15 Ocak 2021 Cuma;4
KANA013;5000;349;;1;18 Ocak 2021 Pazartesi;22 Ocak 2021 Cuma;4
KANA013;5000;349;;1;18 Ocak 2021 Pazartesi;26 Ocak 2021 Salı;8
KANA013;5000;349;;1;25 Ocak 2021 Pazartesi;29 Ocak 2021 Cuma;4
KANA013;5000;349;;1;1 Şubat 2021 Pazartesi;3 Şubat 2021 Çarşamba;2
KANA013;5000;349;;1;1 Şubat 2021 Pazartesi;5 Şubat 2021 Cuma;4
KANA013;5000;349;;1;8 Şubat 2021 Pazartesi;9 Şubat 2021 Salı;1
KANA013;5000;349;;1;8 Şubat 2021 Pazartesi;12 Şubat 2021 Cuma;4
KANA013;5000;349;;1;15 Şubat 2021 Pazartesi;20 Şubat 2021 Cumartesi;5
KANA013;2500;349;;1;15 Şubat 2021 Pazartesi;25 Şubat 2021 Perşembe;10
KANA013;5000;349;;1;1 Mart 2021 Pazartesi;4 Mart 2021 Perşembe;3
KANA013;5000;349;;1;1 Mart 2021 Pazartesi;12 Mart 2021 Cuma;11
KANA013;5000;349;;1;1 Mart 2021 Pazartesi;18 Mart 2021 Perşembe;17
KANA013;2500;349;;1;15 Şubat 2021 Pazartesi;18 Mart 2021 Perşembe;31
KANA013;5000;349;;1;22 Mart 2021 Pazartesi;26 Mart 2021 Cuma;4
KANA013;5000;349;;1;22 Mart 2021 Pazartesi;2 Nisan 2021 Cuma;11
KANA013;5000;349;;1;1 Nisan 2021 Perşembe;9 Nisan 2021 Cuma;8
KANA013;5000;349;;1;1 Nisan 2021 Perşembe;16 Nisan 2021 Cuma;15
KANA013;5000;349;;1;1 Nisan 2021 Perşembe;21 Nisan 2021 Çarşamba;20
KANA013;5000;349;;1;21 Nisan 2021 Çarşamba;22 Nisan 2021 Perşembe;1
KANA013;10000;349;;1;21 Nisan 2021 Çarşamba;29 Nisan 2021 Perşembe;8
KANA013;2500;349;;1;3 Mayıs 2021 Pazartesi;10 Mayıs 2021 Pazartesi;7
KANA013;2500;349;;1;3 Mayıs 2021 Pazartesi;7 Mayıs 2021 Cuma;4
KANA013;5000;349;;1;3 Mayıs 2021 Pazartesi;18 Mayıs 2021 Salı;15
KANA013;5000;349;;1;3 Mayıs 2021 Pazartesi;21 Mayıs 2021 Cuma;18
KANA013;5000;349;;1;3 Mayıs 2021 Pazartesi;28 Mayıs 2021 Cuma;25
KANA013;5000;349;;1;24 Mayıs 2021 Pazartesi;2 Haziran 2021 Çarşamba;9
KANA013;5000;349;;1;24 Mayıs 2021 Pazartesi;11 Haziran 2021 Cuma;18
KANA013;5000;349;;1;1 Haziran 2021 Salı;17 Haziran 2021 Perşembe;16
KANA013;5000;349;;1;1 Haziran 2021 Salı;23 Haziran 2021 Çarşamba;22
KANA013;5000;349;;1;1 Haziran 2021 Salı;25 Haziran 2021 Cuma;24
KANA013;5000;349;;1;24 Haziran 2021 Perşembe;2 Temmuz 2021 Cuma;8
KANA013;5000;349;;1;24 Haziran 2021 Perşembe;5 Temmuz 2021 Pazartesi;11
KANA013;5000;349;;1;1 Temmuz 2021 Perşembe;9 Temmuz 2021 Cuma;8
KANA013;5000;349;;1;1 Temmuz 2021 Perşembe;14 Temmuz 2021 Çarşamba;13
KANA013;5000;349;;1;12 Temmuz 2021 Pazartesi;17 Temmuz 2021 Cumartesi;5
KANA013;5000;349;;1;12 Temmuz 2021 Pazartesi;28 Temmuz 2021 Çarşamba;16
KANA013;2500;349;;1;26 Temmuz 2021 Pazartesi;31 Temmuz 2021 Cumartesi;5
KANA013;7500;349;;1;26 Temmuz 2021 Pazartesi;2 Ağustos 2021 Pazartesi;7
KANA013;5000;349;;1;2 Ağustos 2021 Pazartesi;6 Ağustos 2021 Cuma;4
KANA013;5000;349;;1;2 Ağustos 2021 Pazartesi;11 Ağustos 2021 Çarşamba;9
KANA013;7500;349;;1;2 Ağustos 2021 Pazartesi;13 Ağustos 2021 Cuma;11
KANA013;5000;349;;1;9 Ağustos 2021 Pazartesi;31 Ağustos 2021 Salı;22
KANA013;5000;349;;1;1 Eylül 2021 Çarşamba;2 Eylül 2021 Perşembe;1
KANA013;5000;349;;1;1 Eylül 2021 Çarşamba;9 Eylül 2021 Perşembe;8
KANA013;7500;349;;1;1 Eylül 2021 Çarşamba;16 Eylül 2021 Perşembe;15
KANA013;5000;349;;1;13 Eylül 2021 Pazartesi;24 Eylül 2021 Cuma;11
KANA013;5000;349;;1;13 Eylül 2021 Pazartesi;1 Ekim 2021 Cuma;18
KANA013;5000;349;;1;13 Eylül 2021 Pazartesi;6 Ekim 2021 Çarşamba;23
KANA013;10000;349;;1;4 Ekim 2021 Pazartesi;14 Ekim 2021 Perşembe;10
KANA013;10000;349;;1;21 Ekim 2021 Perşembe;22 Ekim 2021 Cuma;1
KANA013;5000;349;;1;21 Ekim 2021 Perşembe;27 Ekim 2021 Çarşamba;6
KANA013;5000;349;;1;1 Kasım 2021 Pazartesi;5 Kasım 2021 Cuma;4
KANA013;10000;349;;1;1 Kasım 2021 Pazartesi;8 Kasım 2021 Pazartesi;7
KANA013;5000;349;;1;8 Kasım 2021 Pazartesi;12 Kasım 2021 Cuma;4
KANA013;10000;349;;1;15 Kasım 2021 Pazartesi;18 Kasım 2021 Perşembe;3
KANA013;5000;349;;1;15 Kasım 2021 Pazartesi;27 Kasım 2021 Cumartesi;12
KANA013;5000;349;;1;25 Kasım 2021 Perşembe;30 Kasım 2021 Salı;5
KANA013;7500;349;;1;13 Aralık 2021 Pazartesi;17 Aralık 2021 Cuma;4
KANA013;5000;349;;1;25 Kasım 2021 Perşembe;3 Aralık 2021 Cuma;8
KANA013;7500;349;;1;13 Aralık 2021 Pazartesi;14 Aralık 2021 Salı;1
KANA013;2500;349;;1;20 Aralık 2021 Pazartesi;24 Aralık 2021 Cuma;4
KANA013;5000;349;;1;27 Aralık 2021 Pazartesi;3 Ocak 2022 Pazartesi;7
KANA013;10000;349;;1;13 Ocak 2022 Perşembe;14 Ocak 2022 Cuma;1
KANA013;5000;349;;1;13 Ocak 2022 Perşembe;7 Şubat 2022 Pazartesi;25
KANA013;7500;349;;1;7 Şubat 2022 Pazartesi;10 Şubat 2022 Perşembe;3
KANA013;7500;349;;1;7 Şubat 2022 Pazartesi;16 Şubat 2022 Çarşamba;9
KANA013;7500;349;;1;18 Şubat 2022 Cuma;21 Şubat 2022 Pazartesi;3
KANA014;1000;1148;;1;21 Temmuz 2014 Pazartesi;22 Temmuz 2014 Salı;1
KANA014;3000;1148;;1;24 Temmuz 2014 Perşembe;25 Temmuz 2014 Cuma;1
KANA014;1000;1148;;1;12 Ağustos 2014 Salı;13 Ağustos 2014 Çarşamba;1
KANA014;1000;1148;;1;20 Ağustos 2014 Çarşamba;21 Ağustos 2014 Perşembe;1
KANA014;1000;1148;;1;25 Ağustos 2014 Pazartesi;26 Ağustos 2014 Salı;1
KANA014;2000;1148;;1;12 Eylül 2014 Cuma;13 Eylül 2014 Cumartesi;1
KANA014;2000;1148;;1;18 Eylül 2014 Perşembe;19 Eylül 2014 Cuma;1
KANA014;2000;1148;;1;29 Eylül 2014 Pazartesi;30 Eylül 2014 Salı;1
KANA014;2000;1148;;1;8 Ekim 2014 Çarşamba;9 Ekim 2014 Perşembe;1
KANA014;2000;1148;;1;21 Ekim 2014 Salı;22 Ekim 2014 Çarşamba;1
KANA014;1700;1148;;1;12 Kasım 2014 Çarşamba;13 Kasım 2014 Perşembe;1
KANA014;1000;1148;;1;17 Kasım 2014 Pazartesi;18 Kasım 2014 Salı;1
KANA014;2000;1148;;1;21 Kasım 2014 Cuma;22 Kasım 2014 Cumartesi;1
KANA014;2000;1148;;1;27 Kasım 2014 Perşembe;28 Kasım 2014 Cuma;1
KANA014;1050;1148;;1;8 Aralık 2014 Pazartesi;10 Aralık 2014 Çarşamba;2
KANA014;2100;1148;;1;11 Aralık 2014 Perşembe;12 Aralık 2014 Cuma;1
KANA014;1000;1148;;1;16 Ocak 2015 Cuma;17 Ocak 2015 Cumartesi;1
KANA014;2000;2219;;1;21 Ocak 2015 Çarşamba;22 Ocak 2015 Perşembe;1
KANA014;2000;2219;;1;28 Ocak 2015 Çarşamba;29 Ocak 2015 Perşembe;1
KANA014;1000;2219;;1;2 Şubat 2015 Pazartesi;3 Şubat 2015 Salı;1
KANA014;2000;2219;;1;3 Şubat 2015 Salı;4 Şubat 2015 Çarşamba;1
KANA014;2000;2219;;1;9 Şubat 2015 Pazartesi;10 Şubat 2015 Salı;1
KANA014;1000;1148;;1;16 Şubat 2015 Pazartesi;17 Şubat 2015 Salı;1
KANA014;500;2219;;1;20 Ocak 2015 Salı;21 Ocak 2015 Çarşamba;1
KANA014;2000;2219;;1;23 Şubat 2015 Pazartesi;24 Şubat 2015 Salı;1
KANA014;2000;2219;;1;11 Mart 2015 Çarşamba;12 Mart 2015 Perşembe;1
KANA014;2000;2219;;1;25 Mart 2015 Çarşamba;27 Mart 2015 Cuma;2
KANA014;2000;2219;;1;6 Nisan 2015 Pazartesi;7 Nisan 2015 Salı;1
KANA014;2000;2219;;1;9 Nisan 2015 Perşembe;10 Nisan 2015 Cuma;1
KANA014;1000;349;;1;22 Nisan 2015 Çarşamba;23 Nisan 2015 Perşembe;1
KANA014;2000;349;;1;17 Nisan 2015 Cuma;18 Nisan 2015 Cumartesi;1
KANA014;2000;349;;1;7 Mayıs 2015 Perşembe;8 Mayıs 2015 Cuma;1
KANA014;2000;349;;1;14 Mayıs 2015 Perşembe;15 Mayıs 2015 Cuma;1
KANA014;2000;349;;1;25 Mayıs 2015 Pazartesi;26 Mayıs 2015 Salı;1
KANA014;1000;349;;1;27 Mayıs 2015 Çarşamba;28 Mayıs 2015 Perşembe;1
KANA014;2000;349;;1;1 Haziran 2015 Pazartesi;2 Haziran 2015 Salı;1
KANA014;2000;349;;1;6 Haziran 2015 Cumartesi;8 Haziran 2015 Pazartesi;2
KANA014;1000;349;;1;13 Haziran 2015 Cumartesi;15 Haziran 2015 Pazartesi;2
KANA014;2000;349;;1;17 Haziran 2015 Çarşamba;19 Haziran 2015 Cuma;2
KANA014;1000;349;;1;23 Haziran 2015 Salı;24 Haziran 2015 Çarşamba;1
KANA014;1000;349;;1;25 Haziran 2015 Perşembe;26 Haziran 2015 Cuma;1
KANA014;2000;349;;1;29 Haziran 2015 Pazartesi;3 Temmuz 2015 Cuma;4
KANA014;2000;349;;1;10 Temmuz 2015 Cuma;11 Temmuz 2015 Cumartesi;1
KANA014;1000;349;;1;14 Temmuz 2015 Salı;15 Temmuz 2015 Çarşamba;1
KANA014;1000;349;;1;4 Ağustos 2015 Salı;5 Ağustos 2015 Çarşamba;1
KANA014;2000;349;;1;21 Temmuz 2015 Salı;22 Temmuz 2015 Çarşamba;1
KANA014;1000;349;;1;28 Temmuz 2015 Salı;29 Temmuz 2015 Çarşamba;1
KANA014;1000;349;;1;30 Temmuz 2015 Perşembe;31 Temmuz 2015 Cuma;1
KANA014;2000;349;;1;1 Ağustos 2015 Cumartesi;3 Ağustos 2015 Pazartesi;2
KANA014;2000;349;;1;6 Ağustos 2015 Perşembe;7 Ağustos 2015 Cuma;1
KANA014;2000;349;;1;10 Ağustos 2015 Pazartesi;11 Ağustos 2015 Salı;1
KANA014;2000;349;;1;17 Ağustos 2015 Pazartesi;18 Ağustos 2015 Salı;1
KANA014;2000;349;;1;20 Ağustos 2015 Perşembe;21 Ağustos 2015 Cuma;1
KANA014;500;349;;1;27 Ağustos 2015 Perşembe;28 Ağustos 2015 Cuma;1
KANA014;2000;349;;1;1 Eylül 2015 Salı;2 Eylül 2015 Çarşamba;1
KANA014;1500;349;;1;7 Eylül 2015 Pazartesi;8 Eylül 2015 Salı;1
KANA014;1000;349;;1;10 Eylül 2015 Perşembe;11 Eylül 2015 Cuma;1
KANA014;2000;349;;1;14 Eylül 2015 Pazartesi;15 Eylül 2015 Salı;1
KANA014;2000;349;;1;17 Eylül 2015 Perşembe;19 Eylül 2015 Cumartesi;2
KANA014;2000;349;;1;29 Eylül 2015 Salı;30 Eylül 2015 Çarşamba;1
KANA014;1500;349;;1;5 Ekim 2015 Pazartesi;6 Ekim 2015 Salı;1
KANA014;500;349;;1;8 Ekim 2015 Perşembe;9 Ekim 2015 Cuma;1
KANA014;1500;349;;1;12 Ekim 2015 Pazartesi;13 Ekim 2015 Salı;1
KANA014;1000;349;;1;15 Ekim 2015 Perşembe;16 Ekim 2015 Cuma;1
KANA014;2000;349;;1;19 Ekim 2015 Pazartesi;20 Ekim 2015 Salı;1
KANA014;2000;349;;1;26 Ekim 2015 Pazartesi;27 Ekim 2015 Salı;1
KANA014;1000;349;;1;2 Kasım 2015 Pazartesi;3 Kasım 2015 Salı;1
KANA014;2000;349;;1;9 Kasım 2015 Pazartesi;10 Kasım 2015 Salı;1
KANA014;300;349;;1;13 Kasım 2015 Cuma;16 Kasım 2015 Pazartesi;3
KANA014;1700;349;;1;13 Kasım 2015 Cuma;16 Kasım 2015 Pazartesi;3
KANA014;1000;349;;1;16 Kasım 2015 Pazartesi;17 Kasım 2015 Salı;1
KANA014;2000;1148;;1;23 Kasım 2015 Pazartesi;25 Kasım 2015 Çarşamba;2
KANA014;500;1148;;1;20 Kasım 2015 Cuma;24 Kasım 2015 Salı;4
KANA014;500;1148;;1;27 Kasım 2015 Cuma;28 Kasım 2015 Cumartesi;1
KANA014;2000;1148;;1;30 Kasım 2015 Pazartesi;1 Aralık 2015 Salı;1
KANA014;2000;1148;;1;10 Aralık 2015 Perşembe;12 Aralık 2015 Cumartesi;2
KANA014;1000;1148;;1;14 Aralık 2015 Pazartesi;15 Aralık 2015 Salı;1
KANA014;3000;1148;;1;17 Aralık 2015 Perşembe;18 Aralık 2015 Cuma;1
KANA014;2000;1148;;1;21 Aralık 2015 Pazartesi;22 Aralık 2015 Salı;1
KANA014;2000;1148;;1;24 Aralık 2015 Perşembe;25 Aralık 2015 Cuma;1
KANA014;2000;1148;;1;28 Aralık 2015 Pazartesi;30 Aralık 2015 Çarşamba;2
KANA014;3000;1148;;1;7 Ocak 2016 Perşembe;8 Ocak 2016 Cuma;1
KANA014;4000;1148;;1;11 Ocak 2016 Pazartesi;12 Ocak 2016 Salı;1
KANA014;4000;1148;;1;18 Ocak 2016 Pazartesi;19 Ocak 2016 Salı;1
KANA014;2000;1148;;1;21 Ocak 2016 Perşembe;22 Ocak 2016 Cuma;1
KANA014;1000;1148;;1;25 Ocak 2016 Pazartesi;26 Ocak 2016 Salı;1
KANA014;2000;1148;;1;25 Ocak 2016 Pazartesi;29 Ocak 2016 Cuma;4
KANA014;4000;1148;;1;28 Ocak 2016 Perşembe;29 Ocak 2016 Cuma;1
KANA014;4000;1148;;1;22 Şubat 2016 Pazartesi;24 Şubat 2016 Çarşamba;2
KANA014;2000;1148;;1;5 Şubat 2016 Cuma;6 Şubat 2016 Cumartesi;1
KANA014;2000;1148;;1;8 Şubat 2016 Pazartesi;10 Şubat 2016 Çarşamba;2
KANA014;3000;1148;;1;11 Şubat 2016 Perşembe;13 Şubat 2016 Cumartesi;2
KANA014;3000;1148;;1;15 Şubat 2016 Pazartesi;16 Şubat 2016 Salı;1
KANA014;2000;1148;;1;18 Şubat 2016 Perşembe;19 Şubat 2016 Cuma;1
KANA014;1350;1148;;1;25 Şubat 2016 Perşembe;26 Şubat 2016 Cuma;1
KANA014;3000;1148;;1;29 Şubat 2016 Pazartesi;1 Mart 2016 Salı;1
KANA014;3000;1148;;1;3 Mart 2016 Perşembe;4 Mart 2016 Cuma;1
KANA014;4000;1148;;1;7 Mart 2016 Pazartesi;8 Mart 2016 Salı;1
KANA014;1500;1148;;1;11 Mart 2016 Cuma;12 Mart 2016 Cumartesi;1
KANA014;3000;1148;;1;14 Mart 2016 Pazartesi;16 Mart 2016 Çarşamba;2
KANA014;2000;1148;;1;17 Mart 2016 Perşembe;18 Mart 2016 Cuma;1
KANA014;3000;1148;;1;22 Mart 2016 Salı;23 Mart 2016 Çarşamba;1
KANA014;3000;1148;;1;24 Mart 2016 Perşembe;25 Mart 2016 Cuma;1
KANA014;4000;1148;;1;31 Mart 2016 Perşembe;1 Nisan 2016 Cuma;1
KANA014;5000;1148;;1;4 Nisan 2016 Pazartesi;5 Nisan 2016 Salı;1
KANA014;5000;1148;;1;11 Nisan 2016 Pazartesi;12 Nisan 2016 Salı;1
KANA014;4000;1148;;1;14 Nisan 2016 Perşembe;15 Nisan 2016 Cuma;1
KANA014;2000;1148;;1;18 Nisan 2016 Pazartesi;19 Nisan 2016 Salı;1
KANA014;2000;1148;;1;21 Nisan 2016 Perşembe;23 Nisan 2016 Cumartesi;2
KANA014;2000;1148;;1;25 Nisan 2016 Pazartesi;27 Nisan 2016 Çarşamba;2
KANA014;3000;1148;;1;2 Mayıs 2016 Pazartesi;4 Mayıs 2016 Çarşamba;2
KANA014;3000;1148;;1;5 Mayıs 2016 Perşembe;6 Mayıs 2016 Cuma;1
KANA014;2000;1148;;1;9 Mayıs 2016 Pazartesi;10 Mayıs 2016 Salı;1
KANA014;2000;1148;;1;12 Mayıs 2016 Perşembe;13 Mayıs 2016 Cuma;1
KANA014;2000;1148;;1;23 Mayıs 2016 Pazartesi;24 Mayıs 2016 Salı;1
KANA014;3000;1148;;1;26 Mayıs 2016 Perşembe;28 Mayıs 2016 Cumartesi;2
KANA014;1500;1148;;1;30 Mayıs 2016 Pazartesi;31 Mayıs 2016 Salı;1
KANA014;1500;1148;;1;30 Mayıs 2016 Pazartesi;31 Mayıs 2016 Salı;1
KANA014;3000;1148;;1;2 Haziran 2016 Perşembe;4 Haziran 2016 Cumartesi;2
KANA014;2000;1148;;1;6 Haziran 2016 Pazartesi;7 Haziran 2016 Salı;1
KANA014;2000;1148;;1;14 Haziran 2016 Salı;15 Haziran 2016 Çarşamba;1
KANA014;2000;1148;;1;9 Haziran 2016 Perşembe;10 Haziran 2016 Cuma;1
KANA014;4000;1148;;1;23 Haziran 2016 Perşembe;24 Haziran 2016 Cuma;1
KANA014;3000;1148;;1;21 Haziran 2016 Salı;22 Haziran 2016 Çarşamba;1
KANA014;2000;1148;;1;16 Haziran 2016 Perşembe;17 Haziran 2016 Cuma;1
KANA014;3000;1148;;1;27 Haziran 2016 Pazartesi;28 Haziran 2016 Salı;1
KANA014;3000;1148;;1;11 Temmuz 2016 Pazartesi;13 Temmuz 2016 Çarşamba;2
KANA014;2000;1148;;1;14 Temmuz 2016 Perşembe;15 Temmuz 2016 Cuma;1
KANA014;2000;1148;;1;30 Haziran 2016 Perşembe;1 Temmuz 2016 Cuma;1
KANA014;3000;1148;;1;21 Temmuz 2016 Perşembe;26 Temmuz 2016 Salı;5
KANA014;2000;1148;;1;18 Temmuz 2016 Pazartesi;29 Temmuz 2016 Cuma;11
KANA014;2000;1148;;1;26 Temmuz 2016 Salı;29 Temmuz 2016 Cuma;3
KANA014;4000;1148;;1;5 Eylül 2016 Pazartesi;6 Eylül 2016 Salı;1
KANA014;3000;1148;;1;4 Ağustos 2016 Perşembe;13 Ağustos 2016 Cumartesi;9
KANA014;2000;1148;;1;18 Ağustos 2016 Perşembe;19 Ağustos 2016 Cuma;1
KANA014;4000;1148;;1;1 Ağustos 2016 Pazartesi;3 Ağustos 2016 Çarşamba;2
KANA014;2000;1148;;1;9 Ağustos 2016 Salı;10 Ağustos 2016 Çarşamba;1
KANA014;3000;1148;;1;25 Ağustos 2016 Perşembe;26 Ağustos 2016 Cuma;1
KANA014;2000;1148;;1;19 Eylül 2016 Pazartesi;20 Eylül 2016 Salı;1
KANA014;2000;1148;;1;29 Eylül 2016 Perşembe;30 Eylül 2016 Cuma;1
KANA014;1000;1148;;1;3 Ekim 2016 Pazartesi;4 Ekim 2016 Salı;1
KANA014;3000;1148;;1;22 Eylül 2016 Perşembe;27 Eylül 2016 Salı;5
KANA014;2000;1148;;1;6 Ekim 2016 Perşembe;7 Ekim 2016 Cuma;1
KANA014;2000;1148;;1;10 Ekim 2016 Pazartesi;11 Ekim 2016 Salı;1
KANA014;3000;1148;;1;17 Ekim 2016 Pazartesi;18 Ekim 2016 Salı;1
KANA014;1500;1148;;1;24 Ekim 2016 Pazartesi;25 Ekim 2016 Salı;1
KANA014;2000;1148;;1;27 Ekim 2016 Perşembe;28 Ekim 2016 Cuma;1
KANA014;2000;349;;1;31 Ekim 2016 Pazartesi;1 Kasım 2016 Salı;1
KANA014;2000;349;;1;7 Kasım 2016 Pazartesi;8 Kasım 2016 Salı;1
KANA014;2000;2219;;1;17 Kasım 2016 Perşembe;18 Kasım 2016 Cuma;1
KANA014;3000;349;;1;21 Kasım 2016 Pazartesi;22 Kasım 2016 Salı;1
KANA014;2000;1148;;1;24 Kasım 2016 Perşembe;25 Kasım 2016 Cuma;1
KANA014;3000;1148;;1;28 Kasım 2016 Pazartesi;29 Kasım 2016 Salı;1
KANA014;3000;1148;;1;1 Aralık 2016 Perşembe;3 Aralık 2016 Cumartesi;2
KANA014;2000;349;;1;5 Aralık 2016 Pazartesi;6 Aralık 2016 Salı;1
KANA014;2000;349;;1;8 Aralık 2016 Perşembe;9 Aralık 2016 Cuma;1
KANA014;2000;349;;1;12 Aralık 2016 Pazartesi;13 Aralık 2016 Salı;1
KANA014;3000;349;;1;15 Aralık 2016 Perşembe;16 Aralık 2016 Cuma;1
KANA014;1000;349;;1;19 Aralık 2016 Pazartesi;20 Aralık 2016 Salı;1
KANA014;3000;349;;1;26 Aralık 2016 Pazartesi;27 Aralık 2016 Salı;1
KANA014;2000;349;;1;28 Aralık 2016 Çarşamba;29 Aralık 2016 Perşembe;1
KANA014;3000;349;;1;2 Ocak 2017 Pazartesi;3 Ocak 2017 Salı;1
KANA014;3000;349;;1;9 Ocak 2017 Pazartesi;10 Ocak 2017 Salı;1
KANA014;2000;349;;1;12 Ocak 2017 Perşembe;13 Ocak 2017 Cuma;1
KANA014;1000;349;;1;19 Ocak 2017 Perşembe;23 Ocak 2017 Pazartesi;4
KANA014;2000;1148;;1;30 Ocak 2017 Pazartesi;2 Şubat 2017 Perşembe;3
KANA014;2000;349;;1;16 Şubat 2017 Perşembe;17 Şubat 2017 Cuma;1
KANA014;2000;349;;1;20 Şubat 2017 Pazartesi;21 Şubat 2017 Salı;1
KANA014;2000;349;;1;23 Şubat 2017 Perşembe;24 Şubat 2017 Cuma;1
KANA014;2000;349;;1;27 Şubat 2017 Pazartesi;28 Şubat 2017 Salı;1
KANA014;2000;349;;1;6 Şubat 2017 Pazartesi;10 Şubat 2017 Cuma;4
KANA014;2000;349;;1;2 Mart 2017 Perşembe;3 Mart 2017 Cuma;1
KANA014;2000;349;;1;2 Mart 2017 Perşembe;4 Mart 2017 Cumartesi;2
KANA014;4000;349;;1;6 Mart 2017 Pazartesi;7 Mart 2017 Salı;1
KANA014;2000;349;;1;9 Mart 2017 Perşembe;14 Mart 2017 Salı;5
KANA014;2000;349;;1;13 Mart 2017 Pazartesi;15 Mart 2017 Çarşamba;2
KANA014;4000;349;;1;16 Mart 2017 Perşembe;17 Mart 2017 Cuma;1
KANA014;2000;349;;1;20 Mart 2017 Pazartesi;21 Mart 2017 Salı;1
KANA014;2000;349;;1;23 Mart 2017 Perşembe;24 Mart 2017 Cuma;1
KANA014;3000;349;;1;30 Mart 2017 Perşembe;31 Mart 2017 Cuma;1
KANA014;4000;349;;1;3 Nisan 2017 Pazartesi;4 Nisan 2017 Salı;1
KANA014;3000;349;;1;6 Nisan 2017 Perşembe;7 Nisan 2017 Cuma;1
KANA014;3000;349;;1;13 Nisan 2017 Perşembe;14 Nisan 2017 Cuma;1
KANA014;3000;349;;1;20 Nisan 2017 Perşembe;21 Nisan 2017 Cuma;1
KANA014;3000;349;;1;24 Nisan 2017 Pazartesi;25 Nisan 2017 Salı;1
KANA014;4000;349;;1;27 Nisan 2017 Perşembe;28 Nisan 2017 Cuma;1
KANA014;3000;349;;1;2 Mayıs 2017 Salı;3 Mayıs 2017 Çarşamba;1
KANA014;2000;349;;1;4 Mayıs 2017 Perşembe;5 Mayıs 2017 Cuma;1
KANA014;1000;349;;1;8 Mayıs 2017 Pazartesi;9 Mayıs 2017 Salı;1
KANA014;3000;349;;1;11 Mayıs 2017 Perşembe;12 Mayıs 2017 Cuma;1
KANA014;3000;349;;1;15 Mayıs 2017 Pazartesi;16 Mayıs 2017 Salı;1
