URUNID;MIKTAR;FIRMAID;SEHIR;URUNTIPIID;SIPARISTARIHI;GELDIGITARIHI;TEDARIKSURESI
30.01.01.0209;150;S0132;İSTANBUL;0;27 Mayıs 2019 Pazartesi;29 Mayıs 2019 Çarşamba;2
30.01.01.0209;200;S0132;İSTANBUL;0;2 Mayıs 2019 Perşembe;3 Mayıs 2019 Cuma;1
30.01.01.0209;300;S0132;İSTANBUL;0;13 Şubat 2020 Perşembe;14 Şubat 2020 Cuma;1
30.01.01.0209;300;S0132;İSTANBUL;0;9 Aralık 2019 Pazartesi;10 Aralık 2019 Salı;1
30.01.01.0209;200;S0132;İSTANBUL;0;25 Eylül 2018 Salı;26 Eylül 2018 Çarşamba;1
30.01.01.0209;300;S0132;İSTANBUL;0;1 Ekim 2018 Pazartesi;2 Ekim 2018 Salı;1
30.01.01.0209;50;S0132;İSTANBUL;0;27 Mayıs 2019 Pazartesi;13 Haziran 2019 Perşembe;17
30.01.01.0209;50;S0132;İSTANBUL;0;25 Eylül 2018 Salı;27 Eylül 2018 Perşembe;2
30.01.01.0209;100;S0132;İSTANBUL;0;5 Nisan 2019 Cuma;8 Nisan 2019 Pazartesi;3
30.01.01.0209;50;S0132;İSTANBUL;0;29 Kasım 2016 Salı;30 Kasım 2016 Çarşamba;1
30.01.01.0209;300;S0132;İSTANBUL;0;17 Mart 2020 Salı;18 Mart 2020 Çarşamba;1
30.01.01.0209;25;S0132;İSTANBUL;0;27 Haziran 2019 Perşembe;28 Haziran 2019 Cuma;1
30.01.01.0209;100;S0132;İSTANBUL;0;27 Haziran 2019 Perşembe;28 Haziran 2019 Cuma;1
30.01.01.0209;75;S0132;İSTANBUL;0;22 Kasım 2019 Cuma;25 Kasım 2019 Pazartesi;3
30.01.01.0209;15;S0132;İSTANBUL;0;22 Kasım 2019 Cuma;25 Kasım 2019 Pazartesi;3
30.01.01.0212;60;S0132;İSTANBUL;0;4 Ocak 2017 Çarşamba;5 Ocak 2017 Perşembe;1
30.01.01.0212;25;S0132;İSTANBUL;0;24 Mayıs 2016 Salı;26 Mayıs 2016 Perşembe;2
30.01.01.0212;60;S0132;İSTANBUL;0;7 Kasım 2018 Çarşamba;8 Kasım 2018 Perşembe;1
30.01.01.0212;40;S0132;İSTANBUL;0;7 Mart 2018 Çarşamba;8 Mart 2018 Perşembe;1
30.01.01.0212;100;S0132;İSTANBUL;0;19 Şubat 2020 Çarşamba;20 Şubat 2020 Perşembe;1
30.01.01.0213;50;S0132;İSTANBUL;0;1 Haziran 2016 Çarşamba;2 Haziran 2016 Perşembe;1
30.01.01.0213;25;S0132;İSTANBUL;0;27 Temmuz 2016 Çarşamba;29 Temmuz 2016 Cuma;2
30.01.01.0214;150;S0132;İSTANBUL;0;17 Haziran 2020 Çarşamba;18 Haziran 2020 Perşembe;1
30.01.01.0214;100;S0132;İSTANBUL;0;7 Mart 2018 Çarşamba;8 Mart 2018 Perşembe;1
30.01.01.0214;150;S0132;İSTANBUL;0;4 Ocak 2017 Çarşamba;5 Ocak 2017 Perşembe;1
30.01.01.0214;125;S0132;İSTANBUL;0;2 Mayıs 2019 Perşembe;3 Mayıs 2019 Cuma;1
30.01.01.0214;100;S0132;İSTANBUL;0;5 Nisan 2019 Cuma;6 Nisan 2019 Cumartesi;1
30.01.01.0214;25;S0132;İSTANBUL;0;2 Mayıs 2019 Perşembe;4 Mayıs 2019 Cumartesi;2
30.01.01.0214;100;S0132;İSTANBUL;0;7 Temmuz 2017 Cuma;10 Temmuz 2017 Pazartesi;3
30.01.01.0214;300;S0132;İSTANBUL;0;27 Haziran 2019 Perşembe;28 Haziran 2019 Cuma;1
30.01.01.0215;50;S0132;İSTANBUL;0;19 Şubat 2020 Çarşamba;20 Şubat 2020 Perşembe;1
30.01.01.0216;200;S0132;İSTANBUL;0;27 Mart 2020 Cuma;28 Mart 2020 Cumartesi;1
30.01.01.0216;60;S0132;İSTANBUL;0;4 Ocak 2017 Çarşamba;5 Ocak 2017 Perşembe;1
30.01.01.0216;15;S0132;İSTANBUL;0;13 Ağustos 2016 Cumartesi;15 Ağustos 2016 Pazartesi;2
30.01.01.0216;100;S0132;İSTANBUL;0;17 Mart 2020 Salı;18 Mart 2020 Çarşamba;1
30.01.01.0225;4;S0132;İSTANBUL;0;12 Kasım 2018 Pazartesi;13 Kasım 2018 Salı;1
30.01.01.0227;20;S0132;İSTANBUL;0;1 Şubat 2021 Pazartesi;5 Şubat 2021 Cuma;4
30.01.01.0227;40;S0132;İSTANBUL;0;12 Ocak 2021 Salı;13 Ocak 2021 Çarşamba;1
30.01.01.0229;50;S0132;İSTANBUL;0;15 Mart 2019 Cuma;22 Mart 2019 Cuma;7
30.01.01.0229;200;S0132;İSTANBUL;0;2 Ocak 2019 Çarşamba;3 Ocak 2019 Perşembe;1
30.01.01.0229;100;S0132;İSTANBUL;0;2 Kasım 2020 Pazartesi;3 Kasım 2020 Salı;1
30.01.01.0229;75;S0132;İSTANBUL;0;30 Mayıs 2018 Çarşamba;31 Mayıs 2018 Perşembe;1
30.01.01.0230;100;S0132;İSTANBUL;0;5 Kasım 2019 Salı;6 Kasım 2019 Çarşamba;1
30.01.01.0230;100;S0132;İSTANBUL;0;27 Mart 2019 Çarşamba;28 Mart 2019 Perşembe;1
30.01.01.0232;12;S0132;İSTANBUL;0;30 Kasım 2018 Cuma;3 Aralık 2018 Pazartesi;3
30.01.01.0238;750;S0132;İSTANBUL;0;22 Haziran 2020 Pazartesi;23 Haziran 2020 Salı;1
30.01.01.0238;800;S0132;İSTANBUL;0;27 Eylül 2019 Cuma;28 Eylül 2019 Cumartesi;1
30.01.01.0238;200;S0132;İSTANBUL;0;18 Şubat 2020 Salı;26 Şubat 2020 Çarşamba;8
30.01.01.0238;200;S0132;İSTANBUL;0;13 Mayıs 2019 Pazartesi;14 Mayıs 2019 Salı;1
30.01.01.0238;300;S0132;İSTANBUL;0;18 Şubat 2020 Salı;25 Şubat 2020 Salı;7
30.01.01.0238;100;S0132;İSTANBUL;0;26 Eylül 2019 Perşembe;27 Eylül 2019 Cuma;1
30.01.01.0238;300;S0132;İSTANBUL;0;18 Şubat 2020 Salı;25 Şubat 2020 Salı;7
30.01.01.0238;300;S0132;İSTANBUL;0;10 Şubat 2020 Pazartesi;14 Şubat 2020 Cuma;4
30.01.01.0238;200;S0132;İSTANBUL;0;18 Şubat 2020 Salı;27 Şubat 2020 Perşembe;9
30.01.01.0238;100;S0132;İSTANBUL;0;26 Eylül 2019 Perşembe;27 Eylül 2019 Cuma;1
30.01.01.0252;20;S0132;İSTANBUL;0;23 Aralık 2020 Çarşamba;24 Aralık 2020 Perşembe;1
30.01.01.0252;25;S0132;İSTANBUL;0;9 Temmuz 2020 Perşembe;11 Temmuz 2020 Cumartesi;2
30.01.01.0252;25;S0132;İSTANBUL;0;9 Temmuz 2020 Perşembe;10 Temmuz 2020 Cuma;1
30.01.01.0252;75;S0132;İSTANBUL;0;23 Aralık 2020 Çarşamba;25 Aralık 2020 Cuma;2
30.01.01.0252;25;S0132;İSTANBUL;0;25 Ocak 2021 Pazartesi;6 Şubat 2021 Cumartesi;12
30.01.02.0069;175;S0132;İSTANBUL;0;16 Mart 2020 Pazartesi;17 Mart 2020 Salı;1
30.01.02.0069;25;S0132;İSTANBUL;0;16 Mart 2020 Pazartesi;18 Mart 2020 Çarşamba;2
30.01.02.0070;25;S0132;İSTANBUL;0;8 Mart 2019 Cuma;9 Mart 2019 Cumartesi;1
30.01.02.0078;20;S0132;İSTANBUL;0;17 Ocak 2022 Pazartesi;18 Ocak 2022 Salı;1
30.01.02.0078;20;S0132;İSTANBUL;0;14 Şubat 2022 Pazartesi;22 Şubat 2022 Salı;8
30.01.02.0078;20;S0132;İSTANBUL;0;5 Ocak 2022 Çarşamba;6 Ocak 2022 Perşembe;1
30.01.03.0016;25;S0132;İSTANBUL;0;26 Mayıs 2021 Çarşamba;27 Mayıs 2021 Perşembe;1
30.01.03.0017;375;S0132;İSTANBUL;0;17 Mayıs 2021 Pazartesi;18 Mayıs 2021 Salı;1
30.01.03.0017;125;S0132;İSTANBUL;0;17 Mayıs 2021 Pazartesi;18 Mayıs 2021 Salı;1
30.01.03.0017;150;S0132;İSTANBUL;0;16 Eylül 2021 Perşembe;17 Eylül 2021 Cuma;1
30.01.03.0017;25;S0132;İSTANBUL;0;18 Ocak 2021 Pazartesi;26 Ocak 2021 Salı;8
30.01.03.0017;50;S0132;İSTANBUL;0;16 Eylül 2021 Perşembe;17 Eylül 2021 Cuma;1
30.01.03.0017;50;S0132;İSTANBUL;0;18 Ocak 2021 Pazartesi;19 Ocak 2021 Salı;1
30.01.03.0017;50;S0132;İSTANBUL;0;18 Ocak 2021 Pazartesi;19 Ocak 2021 Salı;1
30.01.03.0017;100;S0132;İSTANBUL;0;18 Ocak 2021 Pazartesi;26 Ocak 2021 Salı;8
30.02.04.0041;120;S0132;İSTANBUL;1;28 Mayıs 2016 Cumartesi;31 Mayıs 2016 Salı;3
30.02.04.0041;120;S0132;İSTANBUL;1;3 Ekim 2016 Pazartesi;5 Ekim 2016 Çarşamba;2
30.02.04.0041;120;S0132;İSTANBUL;1;10 Haziran 2016 Cuma;13 Haziran 2016 Pazartesi;3
30.02.04.0041;240;S0132;İSTANBUL;1;27 Haziran 2016 Pazartesi;28 Haziran 2016 Salı;1
30.02.04.0041;120;S0132;İSTANBUL;1;12 Şubat 2016 Cuma;16 Şubat 2016 Salı;4
30.02.04.0041;120;S0132;İSTANBUL;1;21 Nisan 2017 Cuma;22 Nisan 2017 Cumartesi;1
30.02.04.0041;240;S0132;İSTANBUL;1;24 Şubat 2016 Çarşamba;25 Şubat 2016 Perşembe;1
30.02.04.0048;240;S0132;İSTANBUL;1;10 Mayıs 2017 Çarşamba;11 Mayıs 2017 Perşembe;1
30.02.04.0048;120;S0132;İSTANBUL;1;4 Eylül 2018 Salı;10 Eylül 2018 Pazartesi;6
30.02.04.0048;480;S0132;İSTANBUL;1;9 Şubat 2021 Salı;10 Şubat 2021 Çarşamba;1
30.02.04.0048;480;S0132;İSTANBUL;1;24 Ağustos 2021 Salı;25 Ağustos 2021 Çarşamba;1
30.02.04.0048;240;S0132;İSTANBUL;1;14 Kasım 2018 Çarşamba;16 Kasım 2018 Cuma;2
30.02.04.0048;600;S0132;İSTANBUL;1;7 Haziran 2021 Pazartesi;8 Haziran 2021 Salı;1
30.02.04.0048;240;S0132;İSTANBUL;1;16 Ekim 2018 Salı;17 Ekim 2018 Çarşamba;1
30.02.04.0048;360;S0132;İSTANBUL;1;24 Aralık 2018 Pazartesi;25 Aralık 2018 Salı;1
30.02.04.0048;120;S0132;İSTANBUL;1;15 Eylül 2021 Çarşamba;21 Eylül 2021 Salı;6
30.02.04.0048;360;S0132;İSTANBUL;1;6 Mart 2021 Cumartesi;8 Mart 2021 Pazartesi;2
30.02.04.0048;360;S0132;İSTANBUL;1;23 Şubat 2021 Salı;24 Şubat 2021 Çarşamba;1
30.02.04.0048;240;S0132;İSTANBUL;1;7 Ekim 2019 Pazartesi;8 Ekim 2019 Salı;1
30.02.04.0048;480;S0132;İSTANBUL;1;22 Temmuz 2020 Çarşamba;23 Temmuz 2020 Perşembe;1
30.02.04.0048;120;S0132;İSTANBUL;1;15 Mart 2021 Pazartesi;22 Mart 2021 Pazartesi;7
30.02.04.0048;240;S0132;İSTANBUL;1;5 Mart 2018 Pazartesi;7 Mart 2018 Çarşamba;2
30.02.04.0048;360;S0132;İSTANBUL;1;23 Aralık 2020 Çarşamba;24 Aralık 2020 Perşembe;1
30.02.04.0048;240;S0132;İSTANBUL;1;17 Şubat 2020 Pazartesi;18 Şubat 2020 Salı;1
30.02.04.0048;480;S0132;İSTANBUL;1;8 Ocak 2021 Cuma;9 Ocak 2021 Cumartesi;1
30.02.04.0048;1000;S0132;İSTANBUL;1;12 Ekim 2021 Salı;18 Ekim 2021 Pazartesi;6
30.02.04.0072;120;S0132;İSTANBUL;1;5 Ocak 2022 Çarşamba;6 Ocak 2022 Perşembe;1
30.02.04.0072;120;S0132;İSTANBUL;1;9 Şubat 2021 Salı;10 Şubat 2021 Çarşamba;1
30.02.04.0072;120;S0132;İSTANBUL;1;5 Temmuz 2021 Pazartesi;6 Temmuz 2021 Salı;1
30.02.04.0072;120;S0132;İSTANBUL;1;17 Kasım 2021 Çarşamba;19 Kasım 2021 Cuma;2
30.02.08.0024;120;S0132;İSTANBUL;1;11 Temmuz 2013 Perşembe;15 Temmuz 2013 Pazartesi;4
30.02.08.0042;1000;S0132;İSTANBUL;1;10 Şubat 2016 Çarşamba;12 Şubat 2016 Cuma;2
30.02.08.0042;1000;S0132;İSTANBUL;1;24 Şubat 2016 Çarşamba;25 Şubat 2016 Perşembe;1
30.02.08.0045;1000;S0132;İSTANBUL;1;1 Mart 2016 Salı;3 Mart 2016 Perşembe;2
30.02.08.0045;1000;S0132;İSTANBUL;1;24 Şubat 2016 Çarşamba;25 Şubat 2016 Perşembe;1
30.02.08.0045;1000;S0132;İSTANBUL;1;16 Mart 2016 Çarşamba;17 Mart 2016 Perşembe;1
30.02.08.0046;120;S0132;İSTANBUL;1;19 Nisan 2016 Salı;20 Nisan 2016 Çarşamba;1
30.02.10.0030;120;S0132;İSTANBUL;1;18 Ocak 2021 Pazartesi;19 Ocak 2021 Salı;1
30.02.10.0030;240;S0132;İSTANBUL;1;23 Şubat 2021 Salı;24 Şubat 2021 Çarşamba;1
30.02.10.0030;240;S0132;İSTANBUL;1;9 Şubat 2021 Salı;10 Şubat 2021 Çarşamba;1
30.02.10.0030;360;S0132;İSTANBUL;1;6 Mart 2021 Cumartesi;8 Mart 2021 Pazartesi;2
30.02.10.0030;120;S0132;İSTANBUL;1;1 Nisan 2021 Perşembe;8 Nisan 2021 Perşembe;7
30.02.11.0029;120;S0132;İSTANBUL;1;11 Temmuz 2013 Perşembe;15 Temmuz 2013 Pazartesi;4
30.02.11.0045;120;S0132;İSTANBUL;1;16 Mart 2016 Çarşamba;17 Mart 2016 Perşembe;1
30.01.01.0043;25;S0136;İSTANBUL;0;6 Mart 2013 Çarşamba;7 Mart 2013 Perşembe;1
30.01.01.0162;25;S0136;İSTANBUL;0;21 Mayıs 2014 Çarşamba;22 Mayıs 2014 Perşembe;1
30.01.01.0188;100;S0136;İSTANBUL;0;14 Mart 2016 Pazartesi;15 Mart 2016 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;25 Kasım 2019 Pazartesi;26 Kasım 2019 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;8 Temmuz 2019 Pazartesi;9 Temmuz 2019 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;4 Temmuz 2017 Salı;5 Temmuz 2017 Çarşamba;1
30.01.01.0188;150;S0136;İSTANBUL;0;6 Nisan 2017 Perşembe;26 Nisan 2017 Çarşamba;20
30.01.01.0188;600;S0136;İSTANBUL;0;18 Şubat 2019 Pazartesi;19 Şubat 2019 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;1 Şubat 2019 Cuma;2 Şubat 2019 Cumartesi;1
30.01.01.0188;600;S0136;İSTANBUL;0;28 Haziran 2018 Perşembe;29 Haziran 2018 Cuma;1
30.01.01.0188;250;S0136;İSTANBUL;0;26 Ocak 2018 Cuma;27 Ocak 2018 Cumartesi;1
30.01.01.0188;600;S0136;İSTANBUL;0;22 Temmuz 2019 Pazartesi;23 Temmuz 2019 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;23 Haziran 2020 Salı;24 Haziran 2020 Çarşamba;1
30.01.01.0188;600;S0136;İSTANBUL;0;5 Ağustos 2019 Pazartesi;7 Ağustos 2019 Çarşamba;2
30.01.01.0188;600;S0136;İSTANBUL;0;24 Ağustos 2020 Pazartesi;25 Ağustos 2020 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;14 Mayıs 2019 Salı;15 Mayıs 2019 Çarşamba;1
30.01.01.0188;325;S0136;İSTANBUL;0;2 Şubat 2017 Perşembe;3 Şubat 2017 Cuma;1
30.01.01.0188;600;S0136;İSTANBUL;0;7 Mart 2018 Çarşamba;8 Mart 2018 Perşembe;1
30.01.01.0188;250;S0136;İSTANBUL;0;6 Nisan 2017 Perşembe;4 Mayıs 2017 Perşembe;28
30.01.01.0188;600;S0136;İSTANBUL;0;27 Ekim 2016 Perşembe;28 Ekim 2016 Cuma;1
30.01.01.0188;600;S0136;İSTANBUL;0;7 Haziran 2017 Çarşamba;8 Haziran 2017 Perşembe;1
30.01.01.0188;600;S0136;İSTANBUL;0;8 Ocak 2021 Cuma;9 Ocak 2021 Cumartesi;1
30.01.01.0188;275;S0136;İSTANBUL;0;20 Mart 2017 Pazartesi;21 Mart 2017 Salı;1
30.01.01.0188;500;S0136;İSTANBUL;0;14 Mart 2016 Pazartesi;15 Mart 2016 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;25 Kasım 2016 Cuma;26 Kasım 2016 Cumartesi;1
30.01.01.0188;100;S0136;İSTANBUL;0;6 Temmuz 2021 Salı;7 Temmuz 2021 Çarşamba;1
30.01.01.0188;600;S0136;İSTANBUL;0;1 Kasım 2019 Cuma;2 Kasım 2019 Cumartesi;1
30.01.01.0188;600;S0136;İSTANBUL;0;17 Nisan 2019 Çarşamba;18 Nisan 2019 Perşembe;1
30.01.01.0188;600;S0136;İSTANBUL;0;27 Mart 2020 Cuma;28 Mart 2020 Cumartesi;1
30.01.01.0188;600;S0136;İSTANBUL;0;25 Eylül 2019 Çarşamba;26 Eylül 2019 Perşembe;1
30.01.01.0188;325;S0136;İSTANBUL;0;20 Mart 2017 Pazartesi;21 Mart 2017 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;28 Mart 2018 Çarşamba;29 Mart 2018 Perşembe;1
30.01.01.0188;100;S0136;İSTANBUL;0;2 Mayıs 2016 Pazartesi;3 Mayıs 2016 Salı;1
30.01.01.0188;500;S0136;İSTANBUL;0;2 Mayıs 2016 Pazartesi;3 Mayıs 2016 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;2 Ocak 2019 Çarşamba;3 Ocak 2019 Perşembe;1
30.01.01.0188;300;S0136;İSTANBUL;0;11 Mart 2020 Çarşamba;12 Mart 2020 Perşembe;1
30.01.01.0188;450;S0136;İSTANBUL;0;1 Şubat 2016 Pazartesi;2 Şubat 2016 Salı;1
30.01.01.0188;100;S0136;İSTANBUL;0;10 Eylül 2021 Cuma;11 Eylül 2021 Cumartesi;1
30.01.01.0188;600;S0136;İSTANBUL;0;7 Nisan 2021 Çarşamba;8 Nisan 2021 Perşembe;1
30.01.01.0188;600;S0136;İSTANBUL;0;26 Ocak 2018 Cuma;1 Şubat 2018 Perşembe;6
30.01.01.0188;600;S0136;İSTANBUL;0;16 Eylül 2020 Çarşamba;17 Eylül 2020 Perşembe;1
30.01.01.0188;600;S0136;İSTANBUL;0;26 Ocak 2021 Salı;27 Ocak 2021 Çarşamba;1
30.01.01.0188;600;S0136;İSTANBUL;0;13 Kasım 2017 Pazartesi;14 Kasım 2017 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;16 Ağustos 2018 Perşembe;17 Ağustos 2018 Cuma;1
30.01.01.0188;250;S0136;İSTANBUL;0;8 Ağustos 2016 Pazartesi;9 Ağustos 2016 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;3 Kasım 2020 Salı;4 Kasım 2020 Çarşamba;1
30.01.01.0188;175;S0136;İSTANBUL;0;20 Haziran 2016 Pazartesi;21 Haziran 2016 Salı;1
30.01.01.0188;200;S0136;İSTANBUL;0;1 Eylül 2016 Perşembe;2 Eylül 2016 Cuma;1
30.01.01.0188;150;S0136;İSTANBUL;0;21 Ocak 2016 Perşembe;22 Ocak 2016 Cuma;1
30.01.01.0188;600;S0136;İSTANBUL;0;21 Şubat 2020 Cuma;22 Şubat 2020 Cumartesi;1
30.01.01.0188;425;S0136;İSTANBUL;0;20 Haziran 2016 Pazartesi;21 Haziran 2016 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;2 Ekim 2019 Çarşamba;4 Ekim 2019 Cuma;2
30.01.01.0188;600;S0136;İSTANBUL;0;10 Nisan 2018 Salı;11 Nisan 2018 Çarşamba;1
30.01.01.0188;600;S0136;İSTANBUL;0;1 Haziran 2020 Pazartesi;2 Haziran 2020 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;16 Ağustos 2017 Çarşamba;17 Ağustos 2017 Perşembe;1
30.01.01.0188;600;S0136;İSTANBUL;0;19 Kasım 2018 Pazartesi;20 Kasım 2018 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;1 Ekim 2018 Pazartesi;2 Ekim 2018 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;4 Ekim 2017 Çarşamba;5 Ekim 2017 Perşembe;1
30.01.01.0188;200;S0136;İSTANBUL;0;6 Nisan 2017 Perşembe;7 Nisan 2017 Cuma;1
30.01.01.0188;600;S0136;İSTANBUL;0;27 Ocak 2020 Pazartesi;28 Ocak 2020 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;24 Temmuz 2017 Pazartesi;25 Temmuz 2017 Salı;1
30.01.01.0188;25;S0136;İSTANBUL;0;13 Ocak 2016 Çarşamba;14 Ocak 2016 Perşembe;1
30.01.01.0188;600;S0136;İSTANBUL;0;18 Ekim 2018 Perşembe;19 Ekim 2018 Cuma;1
30.01.01.0188;275;S0136;İSTANBUL;0;2 Şubat 2017 Perşembe;3 Şubat 2017 Cuma;1
30.01.01.0188;150;S0136;İSTANBUL;0;1 Şubat 2016 Pazartesi;2 Şubat 2016 Salı;1
30.01.01.0188;600;S0136;İSTANBUL;0;1 Kasım 2018 Perşembe;2 Kasım 2018 Cuma;1
30.01.01.0189;100;S0136;İSTANBUL;0;15 Aralık 2016 Perşembe;16 Aralık 2016 Cuma;1
30.01.01.0189;600;S0136;İSTANBUL;0;16 Ağustos 2018 Perşembe;17 Ağustos 2018 Cuma;1
30.01.01.0189;600;S0136;İSTANBUL;0;24 Ağustos 2020 Pazartesi;25 Ağustos 2020 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;21 Şubat 2020 Cuma;22 Şubat 2020 Cumartesi;1
30.01.01.0189;600;S0136;İSTANBUL;0;8 Ocak 2021 Cuma;9 Ocak 2021 Cumartesi;1
30.01.01.0189;600;S0136;İSTANBUL;0;1 Şubat 2016 Pazartesi;2 Şubat 2016 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;18 Ekim 2018 Perşembe;19 Ekim 2018 Cuma;1
30.01.01.0189;300;S0136;İSTANBUL;0;1 Şubat 2019 Cuma;2 Şubat 2019 Cumartesi;1
30.01.01.0189;600;S0136;İSTANBUL;0;8 Kasım 2016 Salı;9 Kasım 2016 Çarşamba;1
30.01.01.0189;600;S0136;İSTANBUL;0;10 Nisan 2018 Salı;11 Nisan 2018 Çarşamba;1
30.01.01.0189;600;S0136;İSTANBUL;0;7 Kasım 2018 Çarşamba;8 Kasım 2018 Perşembe;1
30.01.01.0189;600;S0136;İSTANBUL;0;8 Temmuz 2019 Pazartesi;9 Temmuz 2019 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;22 Temmuz 2019 Pazartesi;23 Temmuz 2019 Salı;1
30.01.01.0189;50;S0136;İSTANBUL;0;27 Mart 2020 Cuma;31 Mart 2020 Salı;4
30.01.01.0189;600;S0136;İSTANBUL;0;7 Mart 2018 Çarşamba;8 Mart 2018 Perşembe;1
30.01.01.0189;550;S0136;İSTANBUL;0;27 Mart 2020 Cuma;28 Mart 2020 Cumartesi;1
30.01.01.0189;250;S0136;İSTANBUL;0;5 Ocak 2016 Salı;6 Ocak 2016 Çarşamba;1
30.01.01.0189;600;S0136;İSTANBUL;0;2 Ocak 2019 Çarşamba;3 Ocak 2019 Perşembe;1
30.01.01.0189;75;S0136;İSTANBUL;0;25 Nisan 2017 Salı;2 Mayıs 2017 Salı;7
30.01.01.0189;600;S0136;İSTANBUL;0;2 Mayıs 2016 Pazartesi;3 Mayıs 2016 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;16 Ağustos 2017 Çarşamba;17 Ağustos 2017 Perşembe;1
30.01.01.0189;600;S0136;İSTANBUL;0;4 Temmuz 2017 Salı;5 Temmuz 2017 Çarşamba;1
30.01.01.0189;600;S0136;İSTANBUL;0;28 Haziran 2018 Perşembe;29 Haziran 2018 Cuma;1
30.01.01.0189;600;S0136;İSTANBUL;0;2 Şubat 2017 Perşembe;3 Şubat 2017 Cuma;1
30.01.01.0189;600;S0136;İSTANBUL;0;27 Ocak 2020 Pazartesi;28 Ocak 2020 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;26 Ocak 2018 Cuma;27 Ocak 2018 Cumartesi;1
30.01.01.0189;200;S0136;İSTANBUL;0;25 Nisan 2017 Salı;26 Nisan 2017 Çarşamba;1
30.01.01.0189;125;S0136;İSTANBUL;0;6 Nisan 2017 Perşembe;7 Nisan 2017 Cuma;1
30.01.01.0189;50;S0136;İSTANBUL;0;25 Nisan 2017 Salı;3 Mayıs 2017 Çarşamba;8
30.01.01.0189;400;S0136;İSTANBUL;0;15 Aralık 2016 Perşembe;29 Aralık 2016 Perşembe;14
30.01.01.0189;600;S0136;İSTANBUL;0;23 Haziran 2020 Salı;24 Haziran 2020 Çarşamba;1
30.01.01.0189;600;S0136;İSTANBUL;0;1 Kasım 2018 Perşembe;2 Kasım 2018 Cuma;1
30.01.01.0189;600;S0136;İSTANBUL;0;4 Ekim 2017 Çarşamba;5 Ekim 2017 Perşembe;1
30.01.01.0189;600;S0136;İSTANBUL;0;13 Ocak 2017 Cuma;14 Ocak 2017 Cumartesi;1
30.01.01.0189;275;S0136;İSTANBUL;0;25 Nisan 2017 Salı;4 Mayıs 2017 Perşembe;9
30.01.01.0189;600;S0136;İSTANBUL;0;3 Kasım 2020 Salı;4 Kasım 2020 Çarşamba;1
30.01.01.0189;100;S0136;İSTANBUL;0;10 Eylül 2021 Cuma;11 Eylül 2021 Cumartesi;1
30.01.01.0189;600;S0136;İSTANBUL;0;18 Aralık 2017 Pazartesi;19 Aralık 2017 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;1 Kasım 2019 Cuma;2 Kasım 2019 Cumartesi;1
30.01.01.0189;600;S0136;İSTANBUL;0;19 Kasım 2018 Pazartesi;20 Kasım 2018 Salı;1
30.01.01.0189;100;S0136;İSTANBUL;0;15 Aralık 2016 Perşembe;17 Aralık 2016 Cumartesi;2
30.01.01.0189;475;S0136;İSTANBUL;0;6 Nisan 2017 Perşembe;7 Nisan 2017 Cuma;1
30.01.01.0189;100;S0136;İSTANBUL;0;14 Mart 2016 Pazartesi;15 Mart 2016 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;7 Nisan 2021 Çarşamba;8 Nisan 2021 Perşembe;1
30.01.01.0189;300;S0136;İSTANBUL;0;1 Şubat 2019 Cuma;2 Şubat 2019 Cumartesi;1
30.01.01.0189;600;S0136;İSTANBUL;0;17 Nisan 2019 Çarşamba;18 Nisan 2019 Perşembe;1
30.01.01.0189;600;S0136;İSTANBUL;0;20 Haziran 2016 Pazartesi;21 Haziran 2016 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;22 Mayıs 2017 Pazartesi;23 Mayıs 2017 Salı;1
30.01.01.0189;600;S0136;İSTANBUL;0;27 Ekim 2016 Perşembe;28 Ekim 2016 Cuma;1
30.01.01.0189;500;S0136;İSTANBUL;0;14 Mart 2016 Pazartesi;15 Mart 2016 Salı;1
30.01.01.0189;500;S0136;İSTANBUL;0;8 Ağustos 2016 Pazartesi;9 Ağustos 2016 Salı;1
